Tanggal,Hari,Bulan,Tahun,Rayon,Weekend,Libur_Nasional,Jumlah Jukir,Total_Pendapatan
2025-03-19,Rabu,3,2025,2,0,0,82,1941000
2025-03-19,Rabu,3,2025,3,0,0,66,1988000
2025-03-19,Rabu,3,2025,4,0,0,122,1876000
2025-03-19,Rabu,3,2025,5,0,0,70,2200000
2025-03-20,Kamis,3,2025,1,0,0,80,969000
2025-03-20,Kamis,3,2025,2,0,0,82,1838000
2025-03-20,Kamis,3,2025,3,0,0,66,2004000
2025-03-20,Kamis,3,2025,4,0,0,122,1511000
2025-03-20,Kamis,3,2025,5,0,0,70,1952000
2025-03-21,Jumat,3,2025,1,0,0,80,1013000
2025-03-21,Jumat,3,2025,2,0,0,82,1925000
2025-03-21,Jumat,3,2025,3,0,0,66,1966000
2025-03-21,Jumat,3,2025,4,0,0,122,1753000
2025-03-21,Jumat,3,2025,5,0,0,70,2183000
2025-03-22,Sabtu,3,2025,1,1,0,80,795000
2025-03-22,Sabtu,3,2025,2,1,0,82,1759000
2025-03-22,Sabtu,3,2025,3,1,0,66,1938000
2025-03-22,Sabtu,3,2025,4,1,0,122,1329000
2025-03-22,Sabtu,3,2025,5,1,0,70,2248000
2025-03-23,Minggu,3,2025,1,1,0,80,366000
2025-03-23,Minggu,3,2025,2,1,0,82,823000
2025-03-23,Minggu,3,2025,3,1,0,66,250000
2025-03-23,Minggu,3,2025,4,1,0,122,605000
2025-03-23,Minggu,3,2025,5,1,0,70,190000
2025-03-24,Senin,3,2025,1,0,0,80,1003000
2025-03-24,Senin,3,2025,2,0,0,82,1915000
2025-03-24,Senin,3,2025,3,0,0,66,2035000
2025-03-24,Senin,3,2025,4,0,0,122,1828000
2025-03-24,Senin,3,2025,5,0,0,70,2205000
2025-03-25,Selasa,3,2025,1,0,0,80,940000
2025-03-25,Selasa,3,2025,2,0,0,82,1902000
2025-03-25,Selasa,3,2025,3,0,0,66,2043000
2025-03-25,Selasa,3,2025,4,0,0,122,1758000
2025-03-25,Selasa,3,2025,5,0,0,70,2200000
2025-03-26,Rabu,3,2025,1,0,0,80,894000
2025-03-26,Rabu,3,2025,2,0,0,82,1912000
2025-03-26,Rabu,3,2025,3,0,0,66,1903000
2025-03-26,Rabu,3,2025,4,0,0,122,1800000
2025-03-26,Rabu,3,2025,5,0,0,70,2136000
2025-03-27,Kamis,3,2025,1,0,0,80,837000
2025-03-27,Kamis,3,2025,2,0,0,82,1900000
2025-03-27,Kamis,3,2025,3,0,0,66,1944000
2025-03-27,Kamis,3,2025,4,0,0,122,1553000
2025-03-27,Kamis,3,2025,5,0,0,70,2006000
2025-03-28,Jumat,3,2025,1,0,0,80,688000
2025-03-28,Jumat,3,2025,2,0,0,82,1843000
2025-03-28,Jumat,3,2025,3,0,0,66,1581000
2025-03-28,Jumat,3,2025,4,0,0,122,1121000
2025-03-28,Jumat,3,2025,5,0,0,70,1739000
2025-03-29,Sabtu,3,2025,1,1,0,80,379000
2025-03-29,Sabtu,3,2025,2,1,0,82,1328000
2025-03-29,Sabtu,3,2025,3,1,0,66,1788000
2025-03-29,Sabtu,3,2025,4,1,0,122,650000
2025-03-29,Sabtu,3,2025,5,1,0,70,986000
2025-03-30,Minggu,3,2025,1,1,0,80,109000
2025-03-30,Minggu,3,2025,2,1,0,82,757000
2025-03-30,Minggu,3,2025,3,1,0,66,245000
2025-03-30,Minggu,3,2025,4,1,0,122,327000
2025-03-30,Minggu,3,2025,5,1,0,70,129000
2025-04-02,Rabu,4,2025,1,0,0,80,202000
2025-04-02,Rabu,4,2025,2,0,0,82,806000
2025-04-02,Rabu,4,2025,3,0,0,66,1581000
2025-04-02,Rabu,4,2025,4,0,0,122,308000
2025-04-02,Rabu,4,2025,5,0,0,70,466000
2025-04-03,Kamis,4,2025,1,0,0,80,276000
2025-04-03,Kamis,4,2025,2,0,0,82,1250000
2025-04-03,Kamis,4,2025,3,0,0,66,1717000
2025-04-03,Kamis,4,2025,4,0,0,122,835000
2025-04-03,Kamis,4,2025,5,0,0,70,572000
2025-04-04,Jumat,4,2025,1,0,0,80,445000
2025-04-04,Jumat,4,2025,2,0,0,82,1606000
2025-04-04,Jumat,4,2025,3,0,0,66,1801000
2025-04-04,Jumat,4,2025,4,0,0,122,801000
2025-04-04,Jumat,4,2025,5,0,0,70,1093000
2025-04-05,Sabtu,4,2025,1,1,0,80,547000
2025-04-05,Sabtu,4,2025,2,1,0,82,1673000
2025-04-05,Sabtu,4,2025,3,1,0,66,1816000
2025-04-05,Sabtu,4,2025,4,1,0,122,941000
2025-04-05,Sabtu,4,2025,5,1,0,70,1708000
2025-04-06,Minggu,4,2025,1,1,0,80,234000
2025-04-06,Minggu,4,2025,2,1,0,82,742000
2025-04-06,Minggu,4,2025,3,1,0,66,250000
2025-04-06,Minggu,4,2025,4,1,0,122,350000
2025-04-06,Minggu,4,2025,5,1,0,70,172000
2025-04-07,Senin,4,2025,1,0,0,80,1016000
2025-04-07,Senin,4,2025,2,0,0,82,1870000
2025-04-07,Senin,4,2025,3,0,0,66,1952000
2025-04-07,Senin,4,2025,4,0,0,122,1399000
2025-04-07,Senin,4,2025,5,0,0,70,2197000
2025-04-08,Selasa,4,2025,1,0,0,80,1128000
2025-04-08,Selasa,4,2025,2,0,0,82,1947000
2025-04-08,Selasa,4,2025,3,0,0,66,2311000
2025-04-08,Selasa,4,2025,4,0,0,122,1638000
2025-04-08,Selasa,4,2025,5,0,0,70,2179000
2025-04-09,Rabu,4,2025,1,0,0,80,1102000
2025-04-09,Rabu,4,2025,2,0,0,82,1953000
2025-04-09,Rabu,4,2025,3,0,0,66,2033000
2025-04-09,Rabu,4,2025,4,0,0,122,1861000
2025-04-09,Rabu,4,2025,5,0,0,70,2187000
2025-04-10,Kamis,4,2025,1,0,0,80,1065000
2025-04-10,Kamis,4,2025,2,0,0,82,1976000
2025-04-10,Kamis,4,2025,3,0,0,66,2059000
2025-04-10,Kamis,4,2025,4,0,0,122,1922000
2025-04-10,Kamis,4,2025,5,0,0,70,2197000
2025-04-11,Jumat,4,2025,1,0,0,80,1234000
2025-04-11,Jumat,4,2025,2,0,0,82,1885000
2025-04-11,Jumat,4,2025,3,0,0,66,1980000
2025-04-11,Jumat,4,2025,4,0,0,122,1690000
2025-04-11,Jumat,4,2025,5,0,0,70,2164000
2025-04-12,Sabtu,4,2025,1,1,0,80,762000
2025-04-12,Sabtu,4,2025,2,1,0,82,1760000
2025-04-12,Sabtu,4,2025,3,1,0,66,1758000
2025-04-12,Sabtu,4,2025,4,1,0,122,1368000
2025-04-12,Sabtu,4,2025,5,1,0,70,2088000
2025-04-13,Minggu,4,2025,1,1,0,80,326000
2025-04-13,Minggu,4,2025,2,1,0,82,825000
2025-04-13,Minggu,4,2025,3,1,0,66,250000
2025-04-13,Minggu,4,2025,4,1,0,122,613000
2025-04-13,Minggu,4,2025,5,1,0,70,217000
2025-04-14,Senin,4,2025,1,0,0,80,1079000
2025-04-14,Senin,4,2025,2,0,0,82,1946000
2025-04-14,Senin,4,2025,3,0,0,66,2076000
2025-04-14,Senin,4,2025,4,0,0,122,1772000
2025-04-14,Senin,4,2025,5,0,0,70,2206000
2025-04-15,Selasa,4,2025,1,0,0,80,1134000
2025-04-15,Selasa,4,2025,2,0,0,82,1964000
2025-04-15,Selasa,4,2025,3,0,0,66,2048000
2025-04-15,Selasa,4,2025,4,0,0,122,1834000
2025-04-15,Selasa,4,2025,5,0,0,70,2162000
2025-04-16,Rabu,4,2025,1,0,0,80,1134000
2025-04-16,Rabu,4,2025,2,0,0,82,1939000
2025-04-16,Rabu,4,2025,3,0,0,66,2001000
2025-04-16,Rabu,4,2025,4,0,0,122,1806000
2025-04-16,Rabu,4,2025,5,0,0,70,2198000
2025-04-17,Kamis,4,2025,1,0,0,80,977000
2025-04-17,Kamis,4,2025,2,0,0,82,1989000
2025-04-17,Kamis,4,2025,3,0,0,66,2051000
2025-04-17,Kamis,4,2025,4,0,0,122,1800000
2025-04-17,Kamis,4,2025,5,0,0,70,2084000
2025-04-18,Jumat,4,2025,1,0,0,80,397000
2025-04-18,Jumat,4,2025,2,0,0,82,1277000
2025-04-18,Jumat,4,2025,3,0,0,66,1710000
2025-04-18,Jumat,4,2025,4,0,0,122,816000
2025-04-18,Jumat,4,2025,5,0,0,70,1227000
2025-04-19,Sabtu,4,2025,1,1,0,80,962000
2025-04-19,Sabtu,4,2025,2,1,0,82,1906000
2025-04-19,Sabtu,4,2025,3,1,0,66,1995000
2025-04-19,Sabtu,4,2025,4,1,0,122,1481000
2025-04-19,Sabtu,4,2025,5,1,0,70,2106000
2025-04-20,Minggu,4,2025,1,1,0,80,334000
2025-04-20,Minggu,4,2025,2,1,0,82,818000
2025-04-20,Minggu,4,2025,3,1,0,66,250000
2025-04-20,Minggu,4,2025,4,1,0,122,598000
2025-04-20,Minggu,4,2025,5,1,0,70,221000
2025-04-21,Senin,4,2025,1,0,0,80,840000
2025-04-21,Senin,4,2025,2,0,0,82,1887000
2025-04-21,Senin,4,2025,3,0,0,66,1983000
2025-04-21,Senin,4,2025,4,0,0,122,1786000
2025-04-21,Senin,4,2025,5,0,0,70,2103000
2025-04-22,Selasa,4,2025,1,0,0,80,1113000
2025-04-22,Selasa,4,2025,2,0,0,82,1893000
2025-04-22,Selasa,4,2025,3,0,0,66,2092000
2025-04-22,Selasa,4,2025,4,0,0,122,1873000
2025-04-22,Selasa,4,2025,5,0,0,70,2155000
2025-04-23,Rabu,4,2025,1,0,0,80,1119000
2025-04-23,Rabu,4,2025,2,0,0,82,1821000
2025-04-23,Rabu,4,2025,3,0,0,66,1989000
2025-04-23,Rabu,4,2025,4,0,0,122,1848000
2025-04-23,Rabu,4,2025,5,0,0,70,2147000
2025-04-24,Kamis,4,2025,1,0,0,80,1136000
2025-04-24,Kamis,4,2025,2,0,0,82,1976000
2025-04-24,Kamis,4,2025,3,0,0,66,2038000
2025-04-24,Kamis,4,2025,4,0,0,122,1925000
2025-04-24,Kamis,4,2025,5,0,0,70,2088000
2025-04-25,Jumat,4,2025,1,0,0,80,980000
2025-04-25,Jumat,4,2025,2,0,0,82,1915000
2025-04-25,Jumat,4,2025,3,0,0,66,1966000
2025-04-25,Jumat,4,2025,4,0,0,122,1610000
2025-04-25,Jumat,4,2025,5,0,0,70,2167000
2025-04-26,Sabtu,4,2025,1,1,0,80,971000
2025-04-26,Sabtu,4,2025,2,1,0,82,1894000
2025-04-26,Sabtu,4,2025,3,1,0,66,2010000
2025-04-26,Sabtu,4,2025,4,1,0,122,1509000
2025-04-26,Sabtu,4,2025,5,1,0,70,2142000
2025-04-27,Minggu,4,2025,1,1,0,80,333000
2025-04-27,Minggu,4,2025,2,1,0,82,786000
2025-04-27,Minggu,4,2025,3,1,0,66,250000
2025-04-27,Minggu,4,2025,4,1,0,122,540000
2025-04-27,Minggu,4,2025,5,1,0,70,226000
2025-04-28,Senin,4,2025,1,0,0,80,1137000
2025-04-28,Senin,4,2025,2,0,0,82,1972000
2025-04-28,Senin,4,2025,3,0,0,66,2021000
2025-04-28,Senin,4,2025,4,0,0,122,1823000
2025-04-28,Senin,4,2025,5,0,0,70,2194000
2025-04-29,Selasa,4,2025,1,0,0,80,1146000
2025-04-29,Selasa,4,2025,2,0,0,82,1964000
2025-04-29,Selasa,4,2025,3,0,0,66,2073000
2025-04-29,Selasa,4,2025,4,0,0,122,1862000
2025-04-29,Selasa,4,2025,5,0,0,70,2151000
2025-04-30,Rabu,4,2025,1,0,0,80,1101000
2025-04-30,Rabu,4,2025,2,0,0,82,1947000
2025-04-30,Rabu,4,2025,3,0,0,66,1968000
2025-04-30,Rabu,4,2025,4,0,0,122,1803000
2025-04-30,Rabu,4,2025,5,0,0,70,2184000
2025-05-01,Kamis,5,2025,1,0,0,80,680000
2025-05-01,Kamis,5,2025,2,0,0,82,1304000
2025-05-01,Kamis,5,2025,3,0,0,66,1923000
2025-05-01,Kamis,5,2025,4,0,0,122,1174000
2025-05-01,Kamis,5,2025,5,0,0,70,1100000
2025-05-02,Jumat,5,2025,1,0,0,80,1119000
2025-05-02,Jumat,5,2025,2,0,0,82,1905000
2025-05-02,Jumat,5,2025,3,0,0,66,2049000
2025-05-02,Jumat,5,2025,4,0,0,122,1802000
2025-05-02,Jumat,5,2025,5,0,0,70,2133000
2025-05-03,Sabtu,5,2025,1,1,0,80,951000
2025-05-03,Sabtu,5,2025,2,1,0,82,1922000
2025-05-03,Sabtu,5,2025,3,1,0,66,2096000
2025-05-03,Sabtu,5,2025,4,1,0,122,1504000
2025-05-03,Sabtu,5,2025,5,1,0,70,2130000
2025-05-04,Minggu,5,2025,1,1,0,80,347000
2025-05-04,Minggu,5,2025,2,1,0,82,806000
2025-05-04,Minggu,5,2025,3,1,0,66,235000
2025-05-04,Minggu,5,2025,4,1,0,122,534000
2025-05-04,Minggu,5,2025,5,1,0,70,226000
2025-05-05,Senin,5,2025,1,0,0,80,1071000
2025-05-05,Senin,5,2025,2,0,0,82,1979000
2025-05-05,Senin,5,2025,3,0,0,66,2045000
2025-05-05,Senin,5,2025,4,0,0,122,1852000
2025-05-05,Senin,5,2025,5,0,0,70,2127000
2025-05-06,Selasa,5,2025,1,0,0,80,1075000
2025-05-06,Selasa,5,2025,2,0,0,82,1928000
2025-05-06,Selasa,5,2025,3,0,0,66,2077000
2025-05-06,Selasa,5,2025,4,0,0,122,1940000
2025-05-06,Selasa,5,2025,5,0,0,70,2102000
2025-05-07,Rabu,5,2025,1,0,0,80,1136000
2025-05-07,Rabu,5,2025,2,0,0,82,1952000
2025-05-07,Rabu,5,2025,3,0,0,66,2010000
2025-05-07,Rabu,5,2025,4,0,0,122,1805000
2025-05-07,Rabu,5,2025,5,0,0,70,2161000
2025-05-08,Kamis,5,2025,1,0,0,80,1170000
2025-05-08,Kamis,5,2025,2,0,0,82,1950000
2025-05-08,Kamis,5,2025,3,0,0,66,2025000
2025-05-08,Kamis,5,2025,4,0,0,122,1806000
2025-05-08,Kamis,5,2025,5,0,0,70,2090000
2025-05-09,Jumat,5,2025,1,0,0,80,1091000
2025-05-09,Jumat,5,2025,2,0,0,82,1846000
2025-05-09,Jumat,5,2025,3,0,0,66,1983000
2025-05-09,Jumat,5,2025,4,0,0,122,1527000
2025-05-09,Jumat,5,2025,5,0,0,70,2115000
2025-05-10,Sabtu,5,2025,1,1,0,80,1028000
2025-05-10,Sabtu,5,2025,2,1,0,82,1900000
2025-05-10,Sabtu,5,2025,3,1,0,66,1958000
2025-05-10,Sabtu,5,2025,4,1,0,122,1429000
2025-05-10,Sabtu,5,2025,5,1,0,70,2063000
2025-05-11,Minggu,5,2025,1,1,0,80,389000
2025-05-11,Minggu,5,2025,2,1,0,82,808000
2025-05-11,Minggu,5,2025,3,1,0,66,250000
2025-05-11,Minggu,5,2025,4,1,0,122,506000
2025-05-11,Minggu,5,2025,5,1,0,70,239000
2025-05-12,Senin,5,2025,1,0,0,80,595000
2025-05-12,Senin,5,2025,2,0,0,82,1272000
2025-05-12,Senin,5,2025,3,0,0,66,1916000
2025-05-12,Senin,5,2025,4,0,0,122,850000
2025-05-12,Senin,5,2025,5,0,0,70,1229000
2025-05-13,Selasa,5,2025,1,0,0,80,844000
2025-05-13,Selasa,5,2025,2,0,0,82,1973000
2025-05-13,Selasa,5,2025,3,0,0,66,2070000
2025-05-13,Selasa,5,2025,4,0,0,122,1296000
2025-05-13,Selasa,5,2025,5,0,0,70,2017000
2025-05-14,Rabu,5,2025,1,0,0,80,1060000
2025-05-14,Rabu,5,2025,2,0,0,82,1948000
2025-05-14,Rabu,5,2025,3,0,0,66,2000000
2025-05-14,Rabu,5,2025,4,0,0,122,1968000
2025-05-14,Rabu,5,2025,5,0,0,70,2155000
2025-05-15,Kamis,5,2025,1,0,0,80,1093000
2025-05-15,Kamis,5,2025,2,0,0,82,1950000
2025-05-15,Kamis,5,2025,3,0,0,66,2025000
2025-05-15,Kamis,5,2025,4,0,0,122,1839000
2025-05-15,Kamis,5,2025,5,0,0,70,2068000
2025-05-16,Jumat,5,2025,1,0,0,80,1045000
2025-05-16,Jumat,5,2025,2,0,0,82,1930000
2025-05-16,Jumat,5,2025,3,0,0,66,1968000
2025-05-16,Jumat,5,2025,4,0,0,122,1562000
2025-05-16,Jumat,5,2025,5,0,0,70,2129000
2025-05-17,Sabtu,5,2025,1,1,0,80,842000
2025-05-17,Sabtu,5,2025,2,1,0,82,1824000
2025-05-17,Sabtu,5,2025,3,1,0,66,1971000
2025-05-17,Sabtu,5,2025,4,1,0,122,1218000
2025-05-17,Sabtu,5,2025,5,1,0,70,2106000
2025-05-18,Minggu,5,2025,1,1,0,80,347000
2025-05-18,Minggu,5,2025,2,1,0,82,826000
2025-05-18,Minggu,5,2025,3,1,0,66,245000
2025-05-18,Minggu,5,2025,4,1,0,122,541000
2025-05-18,Minggu,5,2025,5,1,0,70,226000
2025-05-19,Senin,5,2025,1,0,0,80,950000
2025-05-19,Senin,5,2025,2,0,0,82,1956000
2025-05-19,Senin,5,2025,3,0,0,66,1998000
2025-05-19,Senin,5,2025,4,0,0,122,1762000
2025-05-19,Senin,5,2025,5,0,0,70,2041000
2025-05-20,Selasa,5,2025,1,0,0,80,1176000
2025-05-20,Selasa,5,2025,2,0,0,82,1987000
2025-05-20,Selasa,5,2025,3,0,0,66,2055000
2025-05-20,Selasa,5,2025,4,0,0,122,1818000
2025-05-20,Selasa,5,2025,5,0,0,70,2118000
2025-05-21,Rabu,5,2025,1,0,0,80,1067000
2025-05-21,Rabu,5,2025,2,0,0,82,1884000
2025-05-21,Rabu,5,2025,3,0,0,66,1979000
2025-05-21,Rabu,5,2025,4,0,0,122,1756000
2025-05-21,Rabu,5,2025,5,0,0,70,2102000
2025-05-22,Kamis,5,2025,1,0,0,80,1163000
2025-05-22,Kamis,5,2025,2,0,0,82,1974000
2025-05-22,Kamis,5,2025,3,0,0,66,1909000
2025-05-22,Kamis,5,2025,4,0,0,122,1800000
2025-05-22,Kamis,5,2025,5,0,0,70,2039000
2025-05-23,Jumat,5,2025,1,0,0,80,938000
2025-05-23,Jumat,5,2025,2,0,0,82,1872000
2025-05-23,Jumat,5,2025,3,0,0,66,1924000
2025-05-23,Jumat,5,2025,4,0,0,122,1601000
2025-05-23,Jumat,5,2025,5,0,0,70,2084000
2025-05-24,Sabtu,5,2025,1,1,0,80,954000
2025-05-24,Sabtu,5,2025,2,1,0,82,1900000
2025-05-24,Sabtu,5,2025,3,1,0,66,1986000
2025-05-24,Sabtu,5,2025,4,1,0,122,1501000
2025-05-24,Sabtu,5,2025,5,1,0,70,2103000
2025-05-25,Minggu,5,2025,1,1,0,80,305000
2025-05-25,Minggu,5,2025,2,1,0,82,818000
2025-05-25,Minggu,5,2025,3,1,0,66,240000
2025-05-25,Minggu,5,2025,4,1,0,122,535000
2025-05-25,Minggu,5,2025,5,1,0,70,226000
2025-05-26,Senin,5,2025,1,0,0,80,1114000
2025-05-26,Senin,5,2025,2,0,0,82,1923000
2025-05-26,Senin,5,2025,3,0,0,66,2016000
2025-05-26,Senin,5,2025,4,0,0,122,1853000
2025-05-26,Senin,5,2025,5,0,0,70,2130000
2025-05-27,Selasa,5,2025,1,0,0,80,1080000
2025-05-27,Selasa,5,2025,2,0,0,82,1942000
2025-05-27,Selasa,5,2025,3,0,0,66,2020000
2025-05-27,Selasa,5,2025,4,0,0,122,1721000
2025-05-27,Selasa,5,2025,5,0,0,70,2108000
2025-05-28,Rabu,5,2025,1,0,0,80,1093000
2025-05-28,Rabu,5,2025,2,0,0,82,1949000
2025-05-28,Rabu,5,2025,3,0,0,66,2006000
2025-05-28,Rabu,5,2025,4,0,0,122,1841000
2025-05-28,Rabu,5,2025,5,0,0,70,2092000
2025-05-29,Kamis,5,2025,1,0,0,80,610000
2025-05-29,Kamis,5,2025,2,0,0,82,1377000
2025-05-29,Kamis,5,2025,3,0,0,66,1808000
2025-05-29,Kamis,5,2025,4,0,0,122,935000
2025-05-29,Kamis,5,2025,5,0,0,70,1061000
2025-05-30,Jumat,5,2025,1,0,0,80,1005000
2025-05-30,Jumat,5,2025,2,0,0,82,1963000
2025-05-30,Jumat,5,2025,3,0,0,66,1927000
2025-05-30,Jumat,5,2025,4,0,0,122,1147000
2025-05-30,Jumat,5,2025,5,0,0,70,2141000
2025-05-31,Sabtu,5,2025,1,1,0,80,842000
2025-05-31,Sabtu,5,2025,2,1,0,82,1934000
2025-05-31,Sabtu,5,2025,3,1,0,66,1981000
2025-05-31,Sabtu,5,2025,4,1,0,122,1411000
2025-05-31,Sabtu,5,2025,5,1,0,70,2079000
2025-06-01,Minggu,6,2025,1,1,0,80,330000
2025-06-01,Minggu,6,2025,2,1,0,82,808000
2025-06-01,Minggu,6,2025,3,1,0,66,235000
2025-06-01,Minggu,6,2025,4,1,0,122,532000
2025-06-01,Minggu,6,2025,5,1,0,70,211000
2025-06-02,Senin,6,2025,1,0,0,80,1089000
2025-06-02,Senin,6,2025,2,0,0,82,1979000
2025-06-02,Senin,6,2025,3,0,0,66,2074000
2025-06-02,Senin,6,2025,4,0,0,122,1866000
2025-06-02,Senin,6,2025,5,0,0,70,2143000
2025-06-03,Selasa,6,2025,1,0,0,80,1028000
2025-06-03,Selasa,6,2025,2,0,0,82,1980000
2025-06-03,Selasa,6,2025,3,0,0,66,2066000
2025-06-03,Selasa,6,2025,4,0,0,122,1732000
2025-06-03,Selasa,6,2025,5,0,0,70,2135000
2025-06-04,Rabu,6,2025,1,0,0,80,1128000
2025-06-04,Rabu,6,2025,2,0,0,82,1971000
2025-06-04,Rabu,6,2025,3,0,0,66,2018000
2025-06-04,Rabu,6,2025,4,0,0,122,1854000
2025-06-04,Rabu,6,2025,5,0,0,70,2153000
2025-06-05,Kamis,6,2025,1,0,0,80,988000
2025-06-05,Kamis,6,2025,2,0,0,82,1760000
2025-06-05,Kamis,6,2025,3,0,0,66,2001000
2025-06-05,Kamis,6,2025,4,0,0,122,1880000
2025-06-05,Kamis,6,2025,5,0,0,70,2001000
2025-06-07,Sabtu,6,2025,1,1,0,80,464000
2025-06-07,Sabtu,6,2025,2,1,0,82,1788000
2025-06-07,Sabtu,6,2025,3,1,0,66,1885000
2025-06-07,Sabtu,6,2025,4,1,0,122,842000
2025-06-07,Sabtu,6,2025,5,1,0,70,1508000
2025-06-08,Minggu,6,2025,1,1,0,80,291000
2025-06-08,Minggu,6,2025,2,1,0,82,796000
2025-06-08,Minggu,6,2025,3,1,0,66,245000
2025-06-08,Minggu,6,2025,4,1,0,122,510000
2025-06-08,Minggu,6,2025,5,1,0,70,227000
2025-06-09,Senin,6,2025,1,0,0,80,869000
2025-06-09,Senin,6,2025,2,0,0,82,1865000
2025-06-09,Senin,6,2025,3,0,0,66,2081000
2025-06-09,Senin,6,2025,4,0,0,122,1424000
2025-06-09,Senin,6,2025,5,0,0,70,2320000
2025-06-10,Selasa,6,2025,1,0,0,80,1096000
2025-06-10,Selasa,6,2025,2,0,0,82,1918000
2025-06-10,Selasa,6,2025,3,0,0,66,2014000
2025-06-10,Selasa,6,2025,4,0,0,122,1831000
2025-06-10,Selasa,6,2025,5,0,0,70,2302000
2025-06-11,Rabu,6,2025,1,0,0,80,1075000
2025-06-11,Rabu,6,2025,2,0,0,82,1908000
2025-06-11,Rabu,6,2025,3,0,0,66,1922000
2025-06-11,Rabu,6,2025,4,0,0,122,1863000
2025-06-11,Rabu,6,2025,5,0,0,70,2384000
2025-06-12,Kamis,6,2025,1,0,0,80,1096000
2025-06-12,Kamis,6,2025,2,0,0,82,1950000
2025-06-12,Kamis,6,2025,3,0,0,66,2059000
2025-06-12,Kamis,6,2025,4,0,0,122,1760000
2025-06-12,Kamis,6,2025,5,0,0,70,2442000
2025-06-13,Jumat,6,2025,1,0,0,80,1074000
2025-06-13,Jumat,6,2025,2,0,0,82,1941000
2025-06-13,Jumat,6,2025,3,0,0,66,1910000
2025-06-13,Jumat,6,2025,4,0,0,122,1908000
2025-06-13,Jumat,6,2025,5,0,0,70,2458000
2025-06-14,Sabtu,6,2025,1,1,0,80,930000
2025-06-14,Sabtu,6,2025,2,1,0,82,1957000
2025-06-14,Sabtu,6,2025,3,1,0,66,1941000
2025-06-14,Sabtu,6,2025,4,1,0,122,1533000
2025-06-14,Sabtu,6,2025,5,1,0,70,2442000
2025-06-15,Minggu,6,2025,1,1,0,80,340000
2025-06-15,Minggu,6,2025,2,1,0,82,850000
2025-06-15,Minggu,6,2025,3,1,0,66,245000
2025-06-15,Minggu,6,2025,4,1,0,122,630000
2025-06-15,Minggu,6,2025,5,1,0,70,216000
2025-06-16,Senin,6,2025,1,0,0,80,1148000
2025-06-16,Senin,6,2025,2,0,0,82,2065000
2025-06-16,Senin,6,2025,3,0,0,66,2132000
2025-06-16,Senin,6,2025,4,0,0,122,1931000
2025-06-16,Senin,6,2025,5,0,0,70,2443000
2025-06-17,Selasa,6,2025,1,0,0,80,1175000
2025-06-17,Selasa,6,2025,2,0,0,82,2090000
2025-06-17,Selasa,6,2025,3,0,0,66,2086000
2025-06-17,Selasa,6,2025,4,0,0,122,1974000
2025-06-17,Selasa,6,2025,5,0,0,70,2440000
2025-06-18,Rabu,6,2025,1,0,0,80,1144000
2025-06-18,Rabu,6,2025,2,0,0,82,2136000
2025-06-18,Rabu,6,2025,3,0,0,66,2107000
2025-06-18,Rabu,6,2025,4,0,0,122,2024000
2025-06-18,Rabu,6,2025,5,0,0,70,2489000
2025-06-19,Kamis,6,2025,1,0,0,80,1164000
2025-06-19,Kamis,6,2025,2,0,0,82,2178000
2025-06-19,Kamis,6,2025,3,0,0,66,2131000
2025-06-19,Kamis,6,2025,4,0,0,122,2025000
2025-06-19,Kamis,6,2025,5,0,0,70,2449000
2025-06-20,Jumat,6,2025,1,0,0,80,1119000
2025-06-20,Jumat,6,2025,2,0,0,82,2177000
2025-06-20,Jumat,6,2025,3,0,0,66,2065000
2025-06-20,Jumat,6,2025,4,0,0,122,2040000
2025-06-20,Jumat,6,2025,5,0,0,70,2465000
2025-06-21,Sabtu,6,2025,1,1,0,80,1086000
2025-06-21,Sabtu,6,2025,2,1,0,82,2137000
2025-06-21,Sabtu,6,2025,3,1,0,66,2068000
2025-06-21,Sabtu,6,2025,4,1,0,122,1729000
2025-06-21,Sabtu,6,2025,5,1,0,70,2462000
2025-06-22,Minggu,6,2025,1,1,0,80,312000
2025-06-22,Minggu,6,2025,2,1,0,82,927000
2025-06-22,Minggu,6,2025,3,1,0,66,245000
2025-06-22,Minggu,6,2025,4,1,0,122,623000
2025-06-22,Minggu,6,2025,5,1,0,70,221000
2025-06-23,Senin,6,2025,1,0,0,80,1249000
2025-06-23,Senin,6,2025,2,0,0,82,2210000
2025-06-23,Senin,6,2025,3,0,0,66,2159000
2025-06-23,Senin,6,2025,4,0,0,122,2025000
2025-06-23,Senin,6,2025,5,0,0,70,2413000
2025-06-24,Selasa,6,2025,1,0,0,80,1241000
2025-06-24,Selasa,6,2025,2,0,0,82,2202000
2025-06-24,Selasa,6,2025,3,0,0,66,2124000
2025-06-24,Selasa,6,2025,4,0,0,122,2044000
2025-06-24,Selasa,6,2025,5,0,0,70,2461000
2025-06-25,Rabu,6,2025,1,0,0,80,1233000
2025-06-25,Rabu,6,2025,2,0,0,82,2217000
2025-06-25,Rabu,6,2025,3,0,0,66,2086000
2025-06-25,Rabu,6,2025,4,0,0,122,2026000
2025-06-25,Rabu,6,2025,5,0,0,70,2495000
2025-06-26,Kamis,6,2025,1,0,0,80,1065000
2025-06-26,Kamis,6,2025,2,0,0,82,2234000
2025-06-26,Kamis,6,2025,3,0,0,66,2135000
2025-06-26,Kamis,6,2025,4,0,0,122,2020000
2025-06-26,Kamis,6,2025,5,0,0,70,2341000
